ID	Chr	Gene	Start	Stop	n_introns	exon_breakpoints
YDR393W	Chr4	SHE9	1259901	1261271	0	1259901_1261271
YDR394W	Chr4	RPT3	1261681	1262967	0	1261681_1262967
YDR395W	Chr4	SXM1	1263324	1266158	0	1263324_1266158
YDR396W	Chr4	YDR396W	1266295	1266795	0	1266295_1266795
YDR397C	Chr4	NCB2	1266366	1266898	1	1266366_1266769_1266862_1266898
YDR398W	Chr4	UTP5	1267471	1269402	0	1267471_1269402
YDR399W	Chr4	HPT1	1270068	1270733	0	1270068_1270733
YDR400W	Chr4	URH1	1271063	1272085	0	1271063_1272085
YDR401W	Chr4	YDR401W	1272223	1272786	0	1272223_1272786
YDR402C	Chr4	DIT2	1272234	1273703	0	1272234_1273703
YDR403W	Chr4	DIT1	1274602	1276212	0	1274602_1276212
YDR404C	Chr4	RPB7	1276654	1277169	0	1276654_1277169
YDR405W	Chr4	MRP20	1277646	1278437	0	1277646_1278437
YDR406W	Chr4	PDR15	1279210	1283799	0	1279210_1283799
YDR406W-A	Chr4	YDR406W-A	1283799	1284044	0	1283799_1284044
YDR407C	Chr4	TRS120	1284069	1287938	0	1284069_1287938
YDR408C	Chr4	ADE8	1288215	1288859	0	1288215_1288859
YDR409W	Chr4	SIZ1	1289406	1292120	0	1289406_1292120
YDR410C	Chr4	STE14	1292372	1293091	0	1292372_1293091
YDR411C	Chr4	DFM1	1293369	1294394	0	1293369_1294394
YDR412W	Chr4	RRP17	1294693	1295400	0	1294693_1295400
YDR413C	Chr4	YDR413C	1294836	1295411	0	1294836_1295411
YDR414C	Chr4	ERD1	1295598	1296686	0	1295598_1296686
YDR415C	Chr4	YDR415C	1297037	1298161	0	1297037_1298161
YDR416W	Chr4	SYF1	1298432	1301011	0	1298432_1301011
YDR417C	Chr4	YDR417C	1301555	1301926	0	1301555_1301926
YDR418W	Chr4	RPL12B	1301616	1302113	0	1301616_1302113
YDR419W	Chr4	RAD30	1303174	1305072	0	1303174_1305072
YDR420W	Chr4	HKR1	1306267	1311675	0	1306267_1311675
YDR421W	Chr4	ARO80	1312040	1314892	0	1312040_1314892
YDR422C	Chr4	SIP1	1315326	1317773	0	1315326_1317773
YDR423C	Chr4	CAD1	1318046	1319275	0	1318046_1319275
YDR424C	Chr4	DYN2	1319387	1319841	2	1319387_1319617_1319698_1319720_1319817_1319841
YDR425W	Chr4	SNX41	1320064	1321941	0	1320064_1321941
YDR426C	Chr4	YDR426C	1321629	1322006	0	1321629_1322006
YDR427W	Chr4	RPN9	1322205	1323386	0	1322205_1323386
YDR428C	Chr4	BNA7	1323454	1324239	0	1323454_1324239
YDR429C	Chr4	TIF35	1324477	1325301	0	1324477_1325301
YDR430C	Chr4	CYM1	1325501	1328470	0	1325501_1328470
YDR431W	Chr4	YDR431W	1328390	1328701	0	1328390_1328701
YDR432W	Chr4	NPL3	1328783	1330027	0	1328783_1330027
YDR433W	Chr4	YDR433W	1329600	1330040	0	1329600_1330040
YDR434W	Chr4	GPI17	1331237	1332841	0	1331237_1332841
YDR435C	Chr4	PPM1	1332983	1333969	0	1332983_1333969
YDR436W	Chr4	PPZ2	1334821	1336953	0	1334821_1336953
YDR437W	Chr4	GPI19	1337352	1337774	0	1337352_1337774
YDR438W	Chr4	THI74	1338274	1339386	0	1338274_1339386
YDR439W	Chr4	LRS4	1339676	1340719	0	1339676_1340719
YDR440W	Chr4	DOT1	1342493	1344241	0	1342493_1344241
YDR441C	Chr4	APT2	1344517	1345062	0	1344517_1345062
YDR442W	Chr4	YDR442W	1345647	1346039	0	1345647_1346039
YDR443C	Chr4	SSN2	1345676	1349938	0	1345676_1349938
YDR444W	Chr4	YDR444W	1350290	1352353	0	1350290_1352353
YDR445C	Chr4	YDR445C	1352182	1352589	0	1352182_1352589
YDR446W	Chr4	ECM11	1353725	1354633	0	1353725_1354633
YDR447C	Chr4	RPS17B	1354829	1355553	1	1354829_1355236_1355551_1355553
YDR448W	Chr4	ADA2	1356065	1357369	0	1356065_1357369
YDR449C	Chr4	UTP6	1357580	1358902	0	1357580_1358902
YDR450W	Chr4	RPS18A	1359923	1360798	1	1359923_1359969_1360405_1360798
YDR451C	Chr4	YHP1	1361120	1362181	0	1361120_1362181
YDR452W	Chr4	PPN1	1362878	1364902	0	1362878_1364902
YDR453C	Chr4	TSA2	1365072	1365662	0	1365072_1365662
YDR454C	Chr4	GUK1	1366264	1366827	0	1366264_1366827
YDR455C	Chr4	YDR455C	1367373	1367681	0	1367373_1367681
YDR456W	Chr4	NHX1	1367485	1369386	0	1367485_1369386
YDR457W	Chr4	TOM1	1369790	1379596	0	1369790_1379596
YDR458C	Chr4	HEH2	1380055	1382046	0	1380055_1382046
YDR459C	Chr4	PFA5	1382319	1383443	0	1382319_1383443
YDR460W	Chr4	TFB3	1383811	1384776	0	1383811_1384776
YDR461C-A	Chr4	YDR461C-A	1385524	1385766	0	1385524_1385766
YDR461W	Chr4	MFA1	1385176	1385286	0	1385176_1385286
YDR462W	Chr4	MRPL28	1386073	1386516	0	1386073_1386516
YDR463W	Chr4	STP1	1386816	1388375	0	1386816_1388375
YDR464C-A	Chr4	YDR464C-A	1392492	1392680	0	1392492_1392680
YDR464W	Chr4	SPP41	1388872	1393179	0	1388872_1393179
YDR465C	Chr4	RMT2	1393336	1394574	0	1393336_1394574
YDR466W	Chr4	PKH3	1395121	1397817	0	1395121_1397817
YDR467C	Chr4	YDR467C	1397583	1397909	0	1397583_1397909
YDR468C	Chr4	TLG1	1398026	1398700	0	1398026_1398700
YDR469W	Chr4	SDC1	1399015	1399542	0	1399015_1399542
YDR470C	Chr4	UGO1	1399706	1401214	0	1399706_1401214
YDR471W	Chr4	RPL27B	1401770	1402564	1	1401770_1401800_1402185_1402564
YDR472W	Chr4	TRS31	1403322	1404173	0	1403322_1404173
YDR473C	Chr4	PRP3	1404445	1405854	0	1404445_1405854
YDR475C	Chr4	JIP4	1407464	1410094	0	1407464_1410094
YDR476C	Chr4	YDR476C	1410453	1411127	0	1410453_1411127
YDR477W	Chr4	SNF1	1412373	1414274	0	1412373_1414274
YDR478W	Chr4	SNM1	1414575	1415171	0	1414575_1415171
YDR479C	Chr4	PEX29	1415210	1416874	0	1415210_1416874
YDR480W	Chr4	DIG2	1417399	1418370	0	1417399_1418370
YDR481C	Chr4	PHO8	1418550	1420250	0	1418550_1420250
YDR482C	Chr4	CWC21	1420431	1420838	0	1420431_1420838
YDR483W	Chr4	KRE2	1421157	1422485	0	1421157_1422485
YDR484W	Chr4	VPS52	1422763	1424688	0	1422763_1424688
YDR485C	Chr4	VPS72	1424820	1427207	0	1424820_1427207
YDR486C	Chr4	VPS60	1427431	1428120	0	1427431_1428120
YDR487C	Chr4	RIB3	1428354	1428980	0	1428354_1428980
YDR488C	Chr4	PAC11	1429188	1430789	0	1429188_1430789
YDR489W	Chr4	SLD5	1431012	1431896	0	1431012_1431896
YDR490C	Chr4	PKH1	1431968	1434268	0	1431968_1434268
YDR491C	Chr4	YDR491C	1434500	1434991	0	1434500_1434991
YDR492W	Chr4	IZH1	1434924	1435874	0	1434924_1435874
YDR493W	Chr4	MZM1	1436217	1436588	0	1436217_1436588
YDR494W	Chr4	RSM28	1436930	1438015	0	1436930_1438015
YDR495C	Chr4	VPS3	1438115	1441150	0	1438115_1441150
YDR496C	Chr4	PUF6	1441433	1443403	0	1441433_1443403
YDR497C	Chr4	ITR1	1443713	1445467	0	1443713_1445467
YDR498C	Chr4	SEC20	1445843	1446994	0	1445843_1446994
YDR499W	Chr4	LCD1	1447830	1450073	0	1447830_1450073
YDR500C	Chr4	RPL37B	1450198	1450853	1	1450198_1450457_1450847_1450853
YDR501W	Chr4	PLM2	1451353	1452918	0	1451353_1452918
YDR502C	Chr4	SAM2	1453310	1454464	0	1453310_1454464
YDR503C	Chr4	LPP1	1455042	1455866	0	1455042_1455866
YDR504C	Chr4	SPG3	1456311	1456694	0	1456311_1456694
YDR505C	Chr4	PSP1	1456695	1459220	0	1456695_1459220
YDR506C	Chr4	GMC1	1459728	1461554	0	1459728_1461554
YDR507C	Chr4	GIN4	1462358	1465786	0	1462358_1465786
YDR508C	Chr4	GNP1	1466453	1468444	0	1466453_1468444
YDR509W	Chr4	YDR509W	1468226	1468573	0	1468226_1468573
YDR510C-A	Chr4	YDR510C-A	1469695	1469811	0	1469695_1469811
YDR510W	Chr4	SMT3	1469400	1469705	0	1469400_1469705
YDR511W	Chr4	SDH7	1470017	1470418	0	1470017_1470418
YDR512C	Chr4	EMI1	1470500	1471063	0	1470500_1471063
YDR513W	Chr4	GRX2	1471017	1471448	0	1471017_1471448
YDR514C	Chr4	YDR514C	1471548	1472999	0	1471548_1472999
YDR515W	Chr4	SLF1	1473429	1474772	0	1473429_1474772
YDR516C	Chr4	EMI2	1474974	1476476	0	1474974_1476476
YDR517W	Chr4	GRH1	1477239	1478357	0	1477239_1478357
YDR518W	Chr4	EUG1	1478608	1480161	0	1478608_1480161
YDR519W	Chr4	FPR2	1480425	1480832	0	1480425_1480832
YDR520C	Chr4	URC2	1481085	1483403	0	1481085_1483403
YDR521W	Chr4	YDR521W	1483141	1483476	0	1483141_1483476
YDR522C	Chr4	SPS2	1483795	1485303	0	1483795_1485303
YDR523C	Chr4	SPS1	1485566	1487038	0	1485566_1487038
YDR524C	Chr4	AGE1	1487542	1488990	0	1487542_1488990
YDR524C-A	Chr4	YDR524C-A	1489871	1489990	0	1489871_1489990
YDR524C-B	Chr4	YDR524C-B	1489598	1489798	0	1489598_1489798
YDR524W-C	Chr4	YDR524W-C	1489403	1489492	0	1489403_1489492
YDR525W	Chr4	API2	1489905	1490234	0	1489905_1490234
YDR525W-A	Chr4	SNA2	1490596	1490835	0	1490596_1490835
YDR526C	Chr4	YDR526C	1491075	1491545	0	1491075_1491545
YDR527W	Chr4	RBA50	1491094	1492413	0	1491094_1492413
YDR528W	Chr4	HLR1	1494586	1495857	0	1494586_1495857
YDR529C	Chr4	QCR7	1496165	1496548	0	1496165_1496548
YDR530C	Chr4	APA2	1496791	1497768	0	1496791_1497768
YDR531W	Chr4	CAB1	1498232	1499335	0	1498232_1499335
YDR532C	Chr4	KRE28	1499396	1500553	0	1499396_1500553
YDR533C	Chr4	HSP31	1501447	1502160	0	1501447_1502160
YDR534C	Chr4	FIT1	1503314	1504900	0	1503314_1504900
YDR535C	Chr4	YDR535C	1506606	1507362	1	1506606_1507058_1507315_1507362
YDR536W	Chr4	STL1	1508005	1509714	0	1508005_1509714
YDR537C	Chr4	YDR537C	1510856	1511461	0	1510856_1511461
YDR538W	Chr4	PAD1	1510902	1511630	0	1510902_1511630
YDR539W	Chr4	FDC1	1512094	1513605	0	1512094_1513605
YDR540C	Chr4	IRC4	1517136	1517675	0	1517136_1517675
YDR541C	Chr4	YDR541C	1519664	1520698	0	1519664_1520698
YDR542W	Chr4	PAU10	1523249	1523611	0	1523249_1523611
YDR543C	Chr4	YDR543C	1524634	1524933	0	1524634_1524933
YDR544C	Chr4	YDR544C	1525095	1525523	0	1525095_1525523
YDR545C-A	Chr4	YDR545C-A	1530863	1531342	0	1530863_1531342
YDR545W	Chr4	YRF1-1	1526321	1531711	0	1526321_1531711
YEL001C	Chr5	IRC22	150301	150978	0	150301_150978
YEL002C	Chr5	WBP1	148722	150014	0	148722_150014
YEL003W	Chr5	GIM4	148176	148599	1	148176_148194_148283_148599
YEL004W	Chr5	YEA4	146951	147979	0	146951_147979
YEL005C	Chr5	VAB2	145907	146755	0	145907_146755
YEL006W	Chr5	YEA6	144327	145334	0	144327_145334
YEL007W	Chr5	MIT1	141892	143892	0	141892_143892
YEL008C-A	Chr5	YEL008C-A	140726	140818	0	140726_140818
YEL008W	Chr5	YEL008W	140512	140892	0	140512_140892
YEL009C	Chr5	GCN4	138918	139763	0	138918_139763
YEL009C-A	Chr5	YEL009C-A	136371	136778	0	136371_136778
YEL010W	Chr5	YEL010W	136279	136629	0	136279_136629
YEL011W	Chr5	GLC3	133120	135234	0	133120_135234
YEL012W	Chr5	UBC8	131772	132551	1	131772_131776_131900_132551
YEL013W	Chr5	VAC8	128825	130561	0	128825_130561
YEL014C	Chr5	YEL014C	128303	128608	0	128303_128608
YEL015W	Chr5	EDC3	126629	128284	0	126629_128284
YEL016C	Chr5	NPP2	124737	126218	0	124737_126218
YEL017C-A	Chr5	PMP2	122798	122929	0	122798_122929
YEL017W	Chr5	GTT3	123657	124670	0	123657_124670
YEL018C-A	Chr5	YEL018C-A	121455	121988	0	121455_121988
YEL018W	Chr5	EAF5	121471	122310	0	121471_122310
YEL019C	Chr5	MMS21	120498	121301	0	120498_121301
YEL020C	Chr5	YEL020C	118617	120299	0	118617_120299
YEL020C-B	Chr5	YEL020C-B	117183	117380	0	117183_117380
YEL020W-A	Chr5	TIM9	117211	117474	0	117211_117474
YEL021W	Chr5	URA3	116167	116970	0	116167_116970
YEL022W	Chr5	GEA2	111421	115800	0	111421_115800
YEL023C	Chr5	YEL023C	108504	110552	0	108504_110552
YEL024W	Chr5	RIP1	107260	107907	0	107260_107907
YEL025C	Chr5	YEL025C	102581	106147	0	102581_106147
YEL026W	Chr5	SNU13	101943	102323	0	101943_102323
YEL027W	Chr5	VMA3	100769	101251	0	100769_101251
YEL028W	Chr5	YEL028W	98668	99129	0	98668_99129
YEL029C	Chr5	BUD16	96858	97796	0	96858_97796
YEL030C-A	Chr5	YEL030C-A	94583	94897	0	94583_94897
YEL030W	Chr5	ECM10	94644	96578	0	94644_96578
YEL031W	Chr5	SPF1	90258	93905	0	90258_93905
YEL032C-A	Chr5	YEL032C-A	87040	87201	0	87040_87201
YEL032W	Chr5	MCM3	86937	89852	0	86937_89852
YEL033W	Chr5	MTC7	86179	86598	0	86179_86598
YEL034C-A	Chr5	YEL034C-A	85613	86215	0	85613_86215
YEL034W	Chr5	HYP2	85676	86149	0	85676_86149
YEL035C	Chr5	UTR5	85045	85545	0	85045_85545
YEL036C	Chr5	ANP1	83050	84552	0	83050_84552
YEL037C	Chr5	RAD23	81407	82603	0	81407_82603
YEL038W	Chr5	UTR4	80462	81145	0	80462_81145
YEL039C	Chr5	CYC7	79636	79977	0	79636_79977
YEL040W	Chr5	UTR2	78053	79456	0	78053_79456
YEL041W	Chr5	YEF1	75944	77431	0	75944_77431
YEL042W	Chr5	GDA1	73771	75327	0	73771_75327
YEL043W	Chr5	YEL043W	70478	73348	0	70478_73348
YEL044W	Chr5	IES6	69757	70257	0	69757_70257
YEL045C	Chr5	YEL045C	68840	69265	0	68840_69265
YEL046C	Chr5	GLY1	67629	68792	0	67629_68792
YEL047C	Chr5	FRD1	65385	66797	0	65385_66797
YEL048C	Chr5	TCA17	64709	65167	0	64709_65167
YEL049W	Chr5	PAU2	63728	64090	0	63728_64090
YEL050C	Chr5	RML2	59670	60851	0	59670_60851
YEL050W-A	Chr5	YEL050W-A	59549	59740	0	59549_59740
YEL051W	Chr5	VMA8	58378	59148	0	58378_59148
YEL052W	Chr5	AFG1	56571	58100	0	56571_58100
YEL053C	Chr5	MAK10	53901	56102	0	53901_56102
YEL053W-A	Chr5	YEL053W-A	52908	53255	0	52908_53255
YEL054C	Chr5	RPL12A	52721	53218	0	52721_53218
YEL055C	Chr5	POL5	48471	51539	0	48471_51539
YEL056W	Chr5	HAT2	47168	48373	0	47168_48373
YEL057C	Chr5	YEL057C	45020	45721	0	45020_45721
YEL058W	Chr5	PCM1	43252	44925	0	43252_44925
YEL059C-A	Chr5	SOM1	42400	42624	0	42400_42624
YEL059W	Chr5	HHY1	42652	42960	0	42652_42960
YEL060C	Chr5	PRB1	40046	41953	0	40046_41953
YEL061C	Chr5	CIN8	36535	39537	0	36535_39537
YEL062W	Chr5	NPR2	34407	36254	0	34407_36254
YEL063C	Chr5	CAN1	31694	33466	0	31694_33466
YEL064C	Chr5	AVT2	29797	31239	0	29797_31239
YEL065W	Chr5	SIT1	27657	29543	0	27657_29543
YEL066W	Chr5	HPA3	26667	27206	0	26667_27206
YEL067C	Chr5	YEL067C	26189	26776	0	26189_26776
YEL068C	Chr5	YEL068C	25646	25978	0	25646_25978
YEL069C	Chr5	HXT13	21537	23231	0	21537_23231
YEL070W	Chr5	DSF1	19589	21097	0	19589_21097
YEL071W	Chr5	DLD3	16355	17845	0	16355_17845
YEL072W	Chr5	RMD6	13720	14415	0	13720_14415
YEL073C	Chr5	YEL073C	7230	7553	0	7230_7553
YEL074W	Chr5	YEL074W	6126	6464	0	6126_6464
YEL075C	Chr5	YEL075C	5345	5713	0	5345_5713
YEL075W-A	Chr5	YEL075W-A	4870	5481	0	4870_5481
YEL076C	Chr5	YEL076C	4464	5114	0	4464_5114
YEL076C-A	Chr5	YEL076C-A	4185	5114	1	4185_4322_4602_5114
YEL077C	Chr5	YEL077C	264	4097	0	264_4097
YEL077W-A	Chr5	YEL077W-A	630	1112	0	630_1112
YER001W	Chr5	MNN1	153520	155808	0	153520_155808
YER002W	Chr5	NOP16	156803	157498	0	156803_157498
YER003C	Chr5	PMI40	157736	159118	1	157736_158994_159088_159118
YER004W	Chr5	FMP52	159580	160275	0	159580_160275
YER005W	Chr5	YND1	160550	162442	0	160550_162442
YER006C-A	Chr5	YER006C-A	164344	164661	0	164344_164661
YER006W	Chr5	NUG1	162723	164285	0	162723_164285
YER007C-A	Chr5	TMA20	166237	166885	1	166237_166771_166875_166885
YER007W	Chr5	PAC2	164527	166083	0	164527_166083
YER008C	Chr5	SEC3	167808	171818	0	167808_171818
YER009W	Chr5	NTF2	172115	172492	0	172115_172492
YER010C	Chr5	YER010C	172634	173338	0	172634_173338
YER011W	Chr5	TIR1	175248	176012	0	175248_176012
YER012W	Chr5	PRE1	177835	178431	0	177835_178431
YER013W	Chr5	PRP22	178841	182278	0	178841_182278
YER014C-A	Chr5	BUD25	183731	184700	1	183731_184169_184678_184700
YER014W	Chr5	HEM14	182600	184219	0	182600_184219
YER015W	Chr5	FAA2	184541	186775	0	184541_186775
YER016W	Chr5	BIM1	188277	189311	0	188277_189311
YER017C	Chr5	AFG3	189503	191788	0	189503_191788
YER018C	Chr5	SPC25	191959	192624	0	191959_192624
YER019C-A	Chr5	SBH2	194273	194539	0	194273_194539
YER019W	Chr5	ISC1	192797	194230	0	192797_194230
YER020W	Chr5	GPA2	195168	196517	0	195168_196517
YER021W	Chr5	RPN3	196948	198519	0	196948_198519
YER022W	Chr5	SRB4	198812	200875	0	198812_200875
YER023C-A	Chr5	YER023C-A	201522	201734	0	201522_201734
YER023W	Chr5	PRO3	201076	201936	0	201076_201936
YER024W	Chr5	YAT2	202192	204963	0	202192_204963
YER025W	Chr5	GCD11	205251	206834	0	205251_206834
YER026C	Chr5	CHO1	207644	208474	0	207644_208474
YER027C	Chr5	GAL83	208979	210232	0	208979_210232
YER028C	Chr5	MIG3	210692	211876	0	210692_211876
YER029C	Chr5	SMB1	212587	213177	0	212587_213177
YER030W	Chr5	CHZ1	213437	213898	0	213437_213898
YER031C	Chr5	YPT31	214076	214747	0	214076_214747
YER032W	Chr5	FIR1	215063	217693	0	215063_217693
YER033C	Chr5	ZRG8	218057	221287	0	218057_221287
YER034W	Chr5	YER034W	221846	222403	0	221846_222403
YER035W	Chr5	EDC2	222639	223076	0	222639_223076
YER036C	Chr5	ARB1	223367	225199	0	223367_225199
YER037W	Chr5	PHM8	225889	226854	0	225889_226854
YER038C	Chr5	KRE29	226858	228252	0	226858_228252
YER038W-A	Chr5	YER038W-A	228451	228831	0	228451_228831
YER039C	Chr5	HVG1	228456	229205	0	228456_229205
YER039C-A	Chr5	YER039C-A	229263	229481	0	229263_229481
YER040W	Chr5	GLN3	229795	231987	0	229795_231987
YER041W	Chr5	YEN1	232461	234740	0	232461_234740
YER042W	Chr5	MXR1	234937	235491	0	234937_235491
YER043C	Chr5	SAH1	235770	237119	0	235770_237119
YER044C	Chr5	ERG28	237570	238016	0	237570_238016
YER044C-A	Chr5	MEI4	238460	239774	1	238460_239623_239712_239774
YER045C	Chr5	ACA1	240032	241501	0	240032_241501
YER046W	Chr5	SPO73	243180	243611	0	243180_243611
YER046W-A	Chr5	YER046W-A	243700	244029	0	243700_244029
YER047C	Chr5	SAP1	243810	246503	0	243810_246503
YER048C	Chr5	CAJ1	246982	248157	0	246982_248157
YER048W-A	Chr5	ISD11	250718	251002	0	250718_251002
YER049W	Chr5	TPA1	251728	253662	0	251728_253662
YER050C	Chr5	RSM18	253971	254387	0	253971_254387
YER051W	Chr5	JHD1	254656	256134	0	254656_256134
YER052C	Chr5	HOM3	256375	257958	0	256375_257958
YER053C	Chr5	PIC2	258737	259639	0	258737_259639
YER053C-A	Chr5	YER053C-A	260933	261046	0	260933_261046
YER054C	Chr5	GIP2	262052	263698	0	262052_263698
YER055C	Chr5	HIS1	264892	265785	0	264892_265785
YER056C	Chr5	FCY2	266512	268113	0	266512_268113
YER056C-A	Chr5	RPL34A	269423	270185	1	269423_269751_270149_270185
YER057C	Chr5	HMF1	270737	271126	0	270737_271126
YER058W	Chr5	PET117	271768	272091	0	271768_272091
YER059W	Chr5	PCL6	272624	273886	0	272624_273886
YER060W	Chr5	FCY21	274567	276153	0	274567_276153
YER060W-A	Chr5	FCY22	276572	278164	0	276572_278164
YER061C	Chr5	CEM1	278298	279626	0	278298_279626
YER062C	Chr5	GPP2	279930	280682	0	279930_280682
YER063W	Chr5	THO1	281710	282366	0	281710_282366
YER064C	Chr5	VHR2	282705	284222	0	282705_284222
YER065C	Chr5	ICL1	285241	286914	0	285241_286914
YER066C-A	Chr5	YER066C-A	291703	292203	0	291703_292203
YER066W	Chr5	RRT13	290242	290799	0	290242_290799
YER067C-A	Chr5	YER067C-A	292240	292563	0	292240_292563
YER067W	Chr5	RGI1	292066	292551	0	292066_292551
YER068C-A	Chr5	YER068C-A	295301	295732	0	295301_295732
YER068W	Chr5	MOT2	293050	294813	0	293050_294813
YER069W	Chr5	ARG5,6	295410	298001	0	295410_298001
YER070W	Chr5	RNR1	298950	301616	0	298950_301616
YER071C	Chr5	TDA2	301947	302327	0	301947_302327
YER072W	Chr5	VTC1	302806	303195	0	302806_303195
YER073W	Chr5	ALD5	304030	305592	0	304030_305592
YER074W	Chr5	RPS24A	306323	307196	1	306323_306325_306792_307196
YER074W-A	Chr5	YOS1	307653	308123	2	307653_307746_307849_307956_308068_308123
YER075C	Chr5	PTP3	308413	311199	0	308413_311199
YER076C	Chr5	YER076C	312590	313498	0	312590_313498
YER076W-A	Chr5	YER076W-A	313390	313737	0	313390_313737
YER077C	Chr5	YER077C	314534	316600	0	314534_316600
YER078C	Chr5	ICP55	316807	318342	0	316807_318342
YER078W-A	Chr5	YER078W-A	318646	318810	0	318646_318810
YER079C-A	Chr5	YER079C-A	319902	320240	0	319902_320240
YER079W	Chr5	YER079W	318920	319552	0	318920_319552
YER080W	Chr5	AIM9	319963	321846	0	319963_321846
YER081W	Chr5	SER3	322686	324095	0	322686_324095
YER082C	Chr5	UTP7	324272	325936	0	324272_325936
YER083C	Chr5	GET2	326174	327031	0	326174_327031
YER084W	Chr5	YER084W	327065	327451	0	327065_327451
YER084W-A	Chr5	YER084W-A	327598	328110	0	327598_328110
YER085C	Chr5	YER085C	327619	328140	0	327619_328140
YER086W	Chr5	ILV1	328477	330207	0	328477_330207
YER087C-A	Chr5	YER087C-A	331817	332368	0	331817_332368
YER087C-B	Chr5	SBH1	332582	332830	0	332582_332830
YER087W	Chr5	AIM10	330576	332306	0	330576_332306
YER088C	Chr5	DOT6	333176	335188	0	333176_335188
YER088C-A	Chr5	YER088C-A	335696	336019	0	335696_336019
YER088W-B	Chr5	YER088W-B	335927	336073	0	335927_336073
YER089C	Chr5	PTC2	335946	337340	0	335946_337340
YER090C-A	Chr5	YER090C-A	338322	338411	0	338322_338411
YER090W	Chr5	TRP2	337949	339472	0	337949_339472
YER091C	Chr5	MET6	339864	342167	0	339864_342167
YER091C-A	Chr5	YER091C-A	342390	342611	0	342390_342611
YER092W	Chr5	IES5	342855	343232	0	342855_343232
YER093C	Chr5	TSC11	343320	347612	0	343320_347612
YER093C-A	Chr5	AIM11	347912	348400	1	347912_348201_348277_348400
YER094C	Chr5	PUP3	348729	349346	0	348729_349346
YER095W	Chr5	RAD51	349980	351182	0	349980_351182
YER096W	Chr5	SHC1	351698	353236	0	351698_353236
YER097W	Chr5	YER097W	355140	355469	0	355140_355469
YER098W	Chr5	UBP9	355466	357730	0	355466_357730
YER099C	Chr5	PRS2	358105	359061	0	358105_359061
YER100W	Chr5	UBC6	359562	360314	0	359562_360314
YER101C	Chr5	AST2	360502	361794	0	360502_361794
YER102W	Chr5	RPS8B	363100	363702	0	363100_363702
YER103W	Chr5	SSA4	364589	366517	0	364589_366517
YER104W	Chr5	RTT105	366802	367428	0	366802_367428
YER105C	Chr5	NUP157	367838	372013	0	367838_372013
YER106W	Chr5	MAM1	372326	373234	0	372326_373234
YER107C	Chr5	GLE2	373448	374545	0	373448_374545
YER107W-A	Chr5	YER107W-A	374394	374714	0	374394_374714
YER109C	Chr5	FLO8	375215	377614	0	375215_377614
YER110C	Chr5	KAP123	378762	382103	0	378762_382103
YER111C	Chr5	SWI4	382595	385876	0	382595_385876
YER112W	Chr5	LSM4	387232	387795	0	387232_387795
YER113C	Chr5	TMN3	387932	390052	0	387932_390052
YER114C	Chr5	BOI2	390590	393712	0	390590_393712
YER115C	Chr5	SPR6	394292	394867	0	394292_394867
YER116C	Chr5	SLX8	395348	396172	0	395348_396172
YER117W	Chr5	RPL23B	396769	397653	1	396769_396810_397282_397653
YER118C	Chr5	SHO1	397952	399055	0	397952_399055
YER119C	Chr5	AVT6	399496	400842	0	399496_400842
YER119C-A	Chr5	YER119C-A	400867	401238	0	400867_401238
YER120W	Chr5	SCS2	401135	401869	0	401135_401869
YER121W	Chr5	YER121W	402375	402719	0	402375_402719
YER122C	Chr5	GLO3	402871	404352	0	402871_404352
YER123W	Chr5	YCK3	404813	406387	0	404813_406387
YER124C	Chr5	DSE1	407342	409063	0	407342_409063
YER125W	Chr5	RSP5	410189	412618	0	410189_412618
YER126C	Chr5	NSA2	413394	414179	0	413394_414179
YER127W	Chr5	LCP5	414481	415554	0	414481_415554
YER128W	Chr5	VFA1	415859	416470	0	415859_416470
YER129W	Chr5	SAK1	417281	420709	0	417281_420709
YER130C	Chr5	COM2	421115	422446	0	421115_422446
YER131W	Chr5	RPS26B	423952	424311	0	423952_424311
YER132C	Chr5	PMD1	425188	430449	0	425188_430449
YER133W	Chr5	GLC7	432495	433958	1	432495_432671_433197_433958
YER133W-A	Chr5	YER133W-A	437191	437532	0	437191_437532
YER134C	Chr5	YER134C	437267	437803	0	437267_437803
YER135C	Chr5	YER135C	437952	438344	0	437952_438344
YER136W	Chr5	GDI1	439616	440971	0	439616_440971
YER137C	Chr5	YER137C	441373	441819	0	441373_441819
YER137C-A	Chr5	YER137C-A	447702	449024	0	447702_449024
YER137W-A	Chr5	YER137W-A	441575	441880	0	441575_441880
YER138C	Chr5	YER138C	443756	449024	1	443756_447721_447723_449024
YER138W-A	Chr5	YER138W-A	449474	449578	0	449474_449578
YER139C	Chr5	RTR1	450563	451243	0	450563_451243
YER140W	Chr5	EMP65	451565	453235	0	451565_453235
YER141W	Chr5	COX15	453459	454919	0	453459_454919
YER142C	Chr5	MAG1	455146	456036	0	455146_456036
YER143W	Chr5	DDI1	456319	457605	0	456319_457605
YER144C	Chr5	UBP5	457806	460223	0	457806_460223
YER145C	Chr5	FTR1	460526	461740	0	460526_461740
YER145C-A	Chr5	YER145C-A	462386	462823	0	462386_462823
YER146W	Chr5	LSM5	462585	462866	0	462585_462866
YER147C	Chr5	SCC4	462968	464842	0	462968_464842
YER147C-A	Chr5	YER147C-A	465203	465613	0	465203_465613
YER148W	Chr5	SPT15	465303	466025	0	465303_466025
